10661,android_market setting,"Sat, 21 Aug 2010 16:02:31 +0000","app failed to install, stuck in the Q""EdownloadsQ""E list.","I tried to install Q""EScrumdroidQ""E and Q""EScrumdroid 1.6Q""E on my HTC Evo running froyo. The installations failed saying Q""Einstallation unsuccessfulQ""E. When I open up the Market application, press the Q""EmenuQ""E key and select Q""EDownloadsQ""E -- both of these Q'Efailed to installQ'E applications show in the Q""EDownloadsQ""E list. I cannot make them go away nor can I remove them. IQ'Eve attached the gzipped output of Q""Eadb bugreportQ""E. This bug is intended to report the Market application Q""EDownloads listQ""E behavior, not the failure of these individual applications to install."
11341,UI setting,"Sat, 18 Sep 2010 18:56:22 +0000","Want to change unlock pattern, forgot original pattern","I want to change the unlock pattern of my HTC Hero. I go to Settings/Security/Change Unlock Pattern to change my unlock pattern. Sounds simple, but I now need to confirm my saved pattern. I have no idea what my saved pattern is, I may have saved a pattern at one time but I have no idea what that pattern now is. How do I reset the pattern so that I can enter a new pattern?"
11329,calendar,"Fri, 17 Sep 2010 21:58:53 +0000",Description of Calendar event gets overwritten by location ,"In editing a pre-existing Calendar event, if a location is given, it always overwrites the description when you go back to edit it. Hardware: HTC Evo System: Android 2.2 Enter any event in the calendar, type in a description and a location (in either order). When you go back to edit the event, the location will have overwritten the description. Correct behavior: The location should never overwrite the description."
12437,upgrade audio,"Tue, 09 Nov 2010 00:15:55 +0000",Audio Restarts at the Beginning After Froyo Upgrade,When playing back audio from Google Listen or the native music player the audio does not always resume from the last position after being unpaused. This issue only appeared after upgrading to Froyo. Steps to reproduce: 1. Start listening to audio in Google listen 2. Wait for some amount of time (perhaps enough that the Google Listen app is shutdown due to memory or battery constraints) 3. Start google listen and try to listen to the same audio file What happens: The audio file starts over at the beginning What should happen: The audio file should resume playback at the paused location Others have noticed this problem as well: http://community.htc.com/na/htc-forums/android/f/91/p/7530/33592.aspx I have an HTC Incredible on Verizon. Android version 2.2. Baseband version 2.15.00.07.28. Kernel version 2.6.32.15-gb7b01d1 htc-kernel@and18-2 #1. Build number 3.21.605.1 CL231334 release-keys.
10543,calendar synchronize,"Wed, 18 Aug 2010 10:38:23 +0000",New event on Android appears as invitation on desktop calendar ,"When I create a new event on my Android handset (HTC Desire), it syncs OK with my Google Calendar. However, when I then sync my Google Calendar with Outlook, the event shows up as a meeting invitation rather than a standard event. This does not happen with events eneterd directly on Google Calendar. Events created in Outlook sync fine with Google and my handset. The problem is that the meeting invite cannot be converted to a standard event in Outlook. An eevent in Android should be an event if nobody else is invited. The phone is running Android 2.1"
12545,calling display,"Sun, 14 Nov 2010 20:18:42 +0000",Wrong country code shown on incoming calls,"- Steps to reproduce the problem. Receive a call from another country. DoesnQ'Et happen every time, so I canQ'Et give steps to reproduce. However, this has happened to me at least 7 times, and is all recorded in my Call History. - What happened. The first"
13236,message signal,"Fri, 17 Dec 2010 04:59:44 +0000",SMS delivery should be smarter in low-coverage areas,"On my HTC device running Android 2.2 with HTC Sense, SMS delivery isnQ'Et as smart as it should be when in a low-coverage areas. In such areas where only one or two bars are available, communication with the cell tower can cut out when the phone is being handled, for example. Often I pick up the phone to compose an SMS message. Service will cut out when my hand obstructs the signal, and the phone enters emergency calls only mode. I send the message and obviously since there is no service, I instantly get a delivery failed message. A second later I get the same message, telling me delivery has failed Q""Eafter multiple attempts.Q""E Clearly ? the phone is still operating in no-signal mode. Instead of redundant error messages that annoy the user, Android should be smarter in these cases. It should be aware of changes in the signal strength and only issue error messages after signal has been found and another attempt at sending the message has been unsuccessful."
9994,calendar,"Sun, 25 Jul 2010 16:20:21 +0000",Calendar: represent all-day events with horisontal lines in one-month view,"In the one-month view all events are shown on vertical bars (one per day). But this way you canQ'Et distinguish between all-day events and regular events. Also, you canQ'Et see how many all-day events you have. Solution: In the one-month view, show all-day events as horisontal lines (as it is on the google web calendar) connecting all the days of the event. Device: HTC Desire Firmware version: 2.1-update1"
11120,contact synchronize,"Thu, 09 Sep 2010 08:10:30 +0000",Google Contacts Sync with Group support.,"HTC Desire A2.2 Hello, the groups from google contacts are not synced correctly. If i wanted to create a new group which is on google contacts, the phone gives me a message that this group already exists. Seems that the phone only syncs the first 5 groups. because if create a group names Q""EAlte KontakteQ""E (in eng: Old contacts) it will be snyced. but i dont want to sync them. Workaround for me is here to add an Q""EXQ""E infront of this grou in google contacts. called noe Q""EX Alte KontakteQ""E so they dont sync with contacts. But if I start the phone application i can see all contacts which are stored in google contacts. Even email adress contacts. In my point of view, the sync feature with google contacts, is not fully developed."
8988,upgrade message,"Thu, 10 Jun 2010 04:52:23 +0000",HTC Text Message Widget Trash Can Error,"After upgrading my HTC Eris to Android 2.1, I noticed an issue with the text message widget. The trash can icon on the message preview does not discard messages anymore. Instead, clicking the trash just opens the text in full view. What changed in Android 2.1 that causes this to not function anymore? The trash can button works fine on the HTC email widget since the 2.1 update."
12208,bluetooth dialing,"Thu, 28 Oct 2010 00:49:21 +0000",TRUE handsfree bluetooth activated voice dialing,"Got 2 HTC Heros a month ago and took them back the 1st week. As a trucker, couldnQ'Et be seen (FED LAW) fumbling with phone, NO app did what I needed. Alltel, Verizon, Sprint all say itQ'Es YOUR ISSUE, so went back to old LG Dare. As stated by others, catch-up or pack-up. This is a MAJOR safety issue to truckers. The press a button on your headset, with voice confirmation (like the LG Dare, and most EVERY OTHER PHONE but Droid) is the safest and only way to be considered a TRULY hands-free bluetouth capable phone. This is how YOURS SHOULD work. 1. Unlock not required. 2. Access the voice dialer via handsfree device (e.g., long press on headset Q""Eanswer buttonQ""E) 3. Aural prompt: Q""ESay a command.Q""E 4. Speak Q""ECall VoicemailQ""E 5. Aural prompt Q""EWould you like to call voicemail?Q""E 6. Speak Q""EYes/NoQ""E 7. Aural prompt Q""Edialing voicemailQ""E Of course Google if you want 80,000lbs of steel or whatever crushing/sideswiping/rear-ending you as the truck driver takes his eyes off the road to fumble with a DROID based phone just keep doing what you NOT doing, fixing this issue. I wonQ'Et ever bother with Droid again, once burned.... Oh yea itQ'Es not just an HTC issue, spent 2 hours in Verizon Corp Store and tried on ALL Droid phones (10/23/10) and NOPE not a one, went to the other carriers and same thing on ALL their Droid phones. (all said it is the latest OS) Blueparrott B250 XT the best headset for truckers, cuts all road noise in and out with extra volume then phone has, is the headset I tried (and most truckers use). YouQ'Ell not be getting my money.(thru cell carriers at least) I donQ'Et expect an answer but it would be nice"
12603,bluetooth,"Wed, 17 Nov 2010 15:36:38 +0000",Bluetooth problems with in car hands free,"I have an Audi A3, BT has worked perfectly with 3 other phones. Enter a shiny new HTC Desire HD running 2.2. First time out the phone pairs and connects with the car hands free as expected, copies the address book and works fine. The next time the phone connects to the car the connection breaks after around 20-30 seconds, disabling and re-enabling BT on the phone will connect again but disconnects again after 20-30 seconds. Simply put it is unusable. The HTC might be going back tomorrow, forgive me, the iPhone works perfectly!"
10288,audio,"Sun, 08 Aug 2010 05:14:17 +0000",Android 2.2 - unable to calculate correct length of song,"I upgraded my HTC Desire to Android 2.2. I listen to lectures on my phone and the typical length of each talk is about 80 to 90 minutes. Version 2.1 of Android correctly recognized the total length of the talk. The new version recognizes and displays only about 15 to 20 minutes of the talk. However, the entire talk is able to be played although the minutes counter will show as zero. This is frustrating because when I stop the talk I now have no idea how many minutes I have heard and when I want to resume it later on, it begins from the beginning whereas in version 2.1 it began from where I had stopped. This is a bug in the OS that needs to be resolved. 1. Upload lectures that are longer than 25 minutes in duration. 2. Select Q""EMusicQ""E and then select the lecture to play. 3. Before starting the lecture, notice total time of lecture, it will not show full 25 minutes but between 15 to 18 minutes. 4. Playing the talk it will play the full talk but if you stop it mid-way and then want to resume from same location after few hours, it starts from the beginning. Android Version 2.2 Baseband Version - 32.43.00.32U_5.09.00.20 Kernel Version - 2.6.32.15-gf9c0527 Build Version - 2.09.405.8 CL218634 release-keys Software Number - 2.09.405.8 Browser Version - WekKit 3.1"
12092,network wifi,"Sat, 23 Oct 2010 01:49:44 +0000",Defers to mobile network when WiFi connected,"IQ'Em using an HTC Aria on ATQ&ET running Android 2.1. Sometimes when IQ'Em connected to a WiFi network, the phone continues to use the mobile data network. IQ'Em in an area where ATQ&ET doesnQ'Et offer 3G and having the phone automatically defer to sluggish EDGE when a WiFi signal is available is a big pain, not to mention IQ'Em on a limited data plan (200 mb/mo). The correct behavior is for the phone to prefer a WiFi connection over a mobile data connection. The only workaround I have found for this issue is to temporarily disable the mobile data network."
8887,email gtalk notification,"Mon, 07 Jun 2010 01:06:47 +0000",gmail and google talk notificacions with wifi donQ'Et show on my nexus one,Nexus one with 2.1 android. No posibility of notificacion of gmail new mails or google talk new messages when the screen is off and it is conected through wifi. If it is 3G yes.. it shows and plays sounds to notify. Tested why HTC hero on friend phone and works correct.
7100,calendar,"Wed, 10 Mar 2010 23:10:57 +0000",Shared calendar view ,"Hello, At office we are running zimbra. Which allows to share calendar with others same like outlook. I can see my shared calendar on the web interface of mail server or in my outlook or on iphone. But I can not do so on HTC eris (verizon). I can see only my own calendar. All the shared calendar that i had subscribed do not appear. Can someone help me to get this done? I am in corporate environment and I need to have access to others shared calendar for the meeting planing etc. I can not use gmail as its against corporate policy. Please reply. Thanks, ERIS_User"
9970,date setting,"Fri, 23 Jul 2010 11:19:29 +0000",Date format YYYY-MM-DD,"Settings Q>E Date Q&E time Q>E Select date format I am missing the date format YYYY-MM-DD in the list, the closest I get is YYYY/MM/DD. Device: HTC Desire Firmware version: 2.1-update1"
10403,upgrade network,"Fri, 13 Aug 2010 11:05:08 +0000","DHCP regression from 2.1 to 2.2: stuck in Q""EObtaining an IP address...Q""E","I have an HTC Desire. It was running 2.1, and associated to my home WiFi network fine. Then I got the 2.2 OTA update. The update applied cleanly, but the phone could not acquire an IP address via DHCP from my home gateway, a Microsoft MN700 base station. The base stationQ'Es web config page showed that it had allocated an address to the phone, but the phone was looping around, continuously Q""EObtaining an IP address...Q""E I disabled the DHCP server on the base station, and instead enabled a DHCP server on my Windows Server 2008 R2 Enterprise Edition server, and the phoneQ'Es next attempt to acquire an address succeeded. So, this looks to me like a regression in the Android DHCP client from 2.1 (which worked) to 2.2 (which didnQ'Et). This reproQ'Eed with a friendQ'Es Nexus One, also running 2.2 If thereQ'Es interest, I could Q""Eadb logcatQ""E while this repros?"
13026,email,"Wed, 08 Dec 2010 09:22:03 +0000",POP 3 emails no longer deletes emails from the phone that have been removed from the server.,"I am using an HTC desire running 2.2 now with the latest update 2.33.161.2 Up to this latest update my POP 3 emails functioned correctly and emails that had been removed from the server were automatically removed from the phone at next download. I have not changed any settings but all emails are now saved on the phone meaning that they either have to be manually deleted or the phone fills up. Has some setting been added where I need to select the previous type of synchronisation? I believe what happened before was that the phone downloaded everything that was on the serve and would over write what was on the phone, thus deleting the old emails. Now it just seems to download and add. What can I do about this?"
9308,audio,"Thu, 24 Jun 2010 18:26:31 +0000",eaac+ and aac+ decoding sound quality problems (Android 2.2) ,"- Steps to reproduce the problem. Just play the file Attached - What happened. In this version, AAC+ and eAAC+ (HE-AAC v1 and HE-AAC v2) Files dont get decoded correctly, having a bad sound - What you think the correct behavior should be. Nexus one says i"
10677,email,"Sun, 22 Aug 2010 17:43:19 +0000","Gmail App Copy Text and then Paste it, it will remove all new lines ","Hi, Open an email in gmail app. Press menu and more and SELECT TEXT Now select a paragraph with newlines in it. Now create new email and paste the previously copied text The text will paste fine but all newlines are gone I am using HTC DESIRE Android 2.2 Thanks"
10367,calling bluetooth,"Thu, 12 Aug 2010 03:04:16 +0000",Connecting Bluetooth makes phone redial last number called,"This issue happens when my HTC Evo is paired with my PC. When I activate the connection, the phone seems to dial the last phone number that was called, without my actually initiating the call. This can be very embarrassing, especially if, as sometimes happens, the bluetooth connection gets activated on its own too, so the person gets called, sees your phone number on the caller ID, but you are not speaking, and may not even be near the phone at the time. I was running 2.1 at the time - I havenQ'Et seen yet whether it happens with 2.2."
10499,calling bluetooth setting,"Tue, 17 Aug 2010 02:33:26 +0000",Turning on bluetooth during a call,"HTC Incredible. Android 2.1 If i answer a phone call (while iQ'Em driving) i cannot turn on bluetooth, and use my earpiece. I keep bluetooth turned off to save battery life (both phone and earpiece). I should be able to turn on bluetooth while iQ'Em on a phone call and be able to switch to a hands-free mode and not break the law... NOTE: This form is only for reporting user bugs. For all other user discussions please visit: http://groups.google.com/group/android-discuss Please describe the problem in detail. Be sure to include: - Steps to reproduce the problem. - What happened. - What you think the correct behavior should be. DonQ'Et forget to mention which device you have, and which version of Android is installed on it. (Find it under Home Q>E Menu Q>E Settings Q>E About phone.) If you happen to have a development environment, please also run Q""Eadb bugreportQ""E and archive the output as it could help diagnose the problem."
10465,upgrade system,"Mon, 16 Aug 2010 11:11:57 +0000",Unable to use Google Navigation and Music Player - Android v2.2,"Since upgrading my HTC Desire to Android v2.2, when using Navigation and the music player, the instructions from the navigation application stop music playback, which does not restart once the instruction has finished. Steps to reproduce the problem ------------------------------ 1. Start the Music Player 2. Start the Navigation application What happened ------------- When a voice instruction from the Navigation application is given, the music playback stops, as per v2.1, but once the instruction has finished, music playback does not resume. What you think the correct behavior should be --------------------------------------------- When a voice instruction from the Navigation application is given, the music playback should stop and once the instruction has finished, music playback should then resume, as per v2.1."
7358,message system,"Wed, 24 Mar 2010 19:44:49 +0000",When i try to open my inbox i get a message saying the application messaging has stopped unexpectedly.,Then i have to force close the app. It does this over and over untill i restart the phone. Does anyone know how to fix this? I have a HTC Mytouch. This phone is way to expensive to have these problems. I could get a $20 samsung phone and it wouldnt have any problems.
8918,network VPN,"Mon, 07 Jun 2010 20:53:22 +0000",VPN connection not possible,HTC Legend with android 2.1 Connection (via WLAN) to VPN with PPTP not possible. Phone says username/password not correct (functionality verified successfully with Windows). This is the Logfile: ########################################################################### I/pppd (30779): Using PPPoX (socket = 11) D/pppd (30779): using channel 37 I/pppd (30779): Using interface ppp0 I/pppd (30779): Connect: ppp0 Q<E--Q>E D/pppd (30779): Discarded non-LCP packet when LCP not open E/pppd (30779): Received bad configure-ack: 02 06 00 00 00 00 ... D/pppd (30779): Discarded non-LCP packet when LCP not open D/pppd (30779): Discarded non-LCP packet when LCP not open E/pppd (30779): Received bad configure-ack: 02 06 00 00 00 00 ... D/mtpd (30778): Received CCRQ (remote = 13270) I/mtpd (30778): Remote server hung up I/mtpd (30778): Sending signal to pppd (pid = 30779) I/pppd (30779): Terminating on signal 15 I/mtpd (30778): Mtpd is terminated (status = 7) I/SProxy_mtpd( 664): got data from control socket: 7 E/VpnService( 664): onError() E/VpnService( 664): com.android.server.vpn.VpnConnectingError: Connecting error: 7 E/VpnService( 664): at com.android.server.vpn.VpnService.onError(VpnService.java:175) E/VpnService( 664): at com.android.server.vpn.VpnService.waitUntilConnectedOrTimedout(VpnService.java:202) E/VpnService( 664): at com.android.server.vpn.VpnService.onConnect(VpnService.java:139) E/VpnService( 664): at com.android.server.vpn.VpnServiceBinder$2.run(VpnServiceBinder.java:108) E/VpnService( 664): at java.lang.Thread.run(Thread.java:1102) I/VpnService( 664): disconnecting VPN... ########################################################################### VPN Connection to an other (different) VPN-Server with PPTP is possible! Seems like there must be some configuration at the server that makes my android impossible to connect. This is the logfile from the working VPN: ########################################################################## I/mtpd ( 1150): Starting pppd (pppox = 11) I/mtpd ( 1150): Pppd started (pid = 1151) I/pppd ( 1151): Using PPPoX (socket = 11) D/pppd ( 1151): using channel 42 I/pppd ( 1151): Using interface ppp0 I/pppd ( 1151): Connect: ppp0 Q<E--Q>E D/mtpd ( 1150): Recevied SLI I/pppd ( 1151): MPPE 128-bit stateless compression enabled I/pppd ( 1151): local IP address 1**.***.***.*** I/pppd ( 1151): remote IP address 1**.***.***.*** I/pppd ( 1151): primary DNS address 1**.***.***.*** I/pppd ( 1151): secondary DNS address 1**.***.***.*** I/ip-up-vpn( 1152): All traffic is now redirected to 1**.***.***.*** D/VpnService( 664): onConnected() ###########################################################################
9524,alarm,"Mon, 05 Jul 2010 02:14:24 +0000","[Alarm Clock] Alarm doesnQ'Et get triggered as per scheduled, triggered only when phone gets turned on manually after alarm set time!","This is NOT the same as Bug Report #1109 - Q""ENo sound or vibrate by alarm clock when set to be on.Q""E where the alarm was described to have triggered but only with no sound, and also appeared to have a workaround. - Steps to reproduce the problem. Set an alarm to be triggered at 7:30am, every Mon - Fri. Alarm might work as expected for following day(s). Use phone as per normal (no reboot of phone unless phone hangs). Few days later (sometimes can be within 2 days), problem starts to happen. - Is the time wrong when the alarm does not fire as expected? Does it suddenly fix itself? On resuming the phone (switching on the phone the next morning realizing alarm didnQ'Et get triggered), clock timing on Lock Screen is incorrect. ie. * Alarm set to go off at 7:30am, Mon-Fri * Last fiddling of phone before turning to sleep - 3:00am * Time when resuming phone - 7:42am * Time shown on Lock Screen immediately when resuming the phone - 5:19am * After slight delay, timing gets adjusted and alarm goes off. - Are you running any task killers? NO!!!!! I knew you would blame it on Task Killers. Anyways, I donQ'Et believe in concept of 3rd party Task Killers as Android platform should already handle such things efficiently. - Is the phone sluggish or slow to wake up when the alarm does not go off? YES! But right after that, phones behave normal again. - Do calendar alerts fire at the expected time? So far so good. Do not have calendar item firing before 7:30am hence not sure if it impacts calendar items as well. Will try it out and update finding. - Do you have any other alarm clock applications installed? No. PHONE MODEL : HTC Hero FIRMWARE VERSION : 2.1-update 1 KERNEL VERSION : 2.6.29-36d5cb8d htc-kernel@and18-2 #1 BUILD NUMBER : 3.34.707.1 CL194466 release-keys SOFTWARE NUMBER : 3.34.707.1 This happens to me very frequently hence this time IQ'Em well prepared. Attached is the logcat captured right after alarm failed to be triggered on time, when I resume the phone manually from her deep sleep. IQ'Ell keep my phone in current Q'EproblematicQ'E state to assist you to extract any other information required to kill this annoying bug once and for all. Hope to hear from you really soon."
11017,message contact,"Sun, 05 Sep 2010 17:41:51 +0000",Ability to decide which contact options appear when sending messages,"HTC Desire Android 2.1 - update 1 When selecting a contact to send a message to you get a list of EVERY e-mail and phone number in your contact list. This makes the contact list far too cluttered. It would be much better if the default list was just mobile numbers. To further enhance this you could have extra tabs to show other phone numbers and one for e-mails. That way all the contact options remain at hand, but just the mobiles (which will be primarily used by most people) will be on hand initially."
9690,contact,"Sun, 11 Jul 2010 12:21:07 +0000",view address in people doesnQ'Et work if the house has a name,"On my HTC desire, if I try to view any contactQ'Es address that starts with a house name, Google maps is displayed for a completely different address. For example The Chestnuts Church Lane Goodworth Clatford Andover SP11 7HL TE: This form is only for reporting user bugs. For all other user discussions please visit: http://groups.google.com/group/android-discuss Please describe the problem in detail. Be sure to include: - Steps to reproduce the problem. - What happened. - What you think the correct behavior should be. DonQ'Et forget to mention which device you have, and which version of Android is installed on it. (Find it under Home Q>E Menu Q>E Settings Q>E About phone.) If you happen to have a development environment, please also run Q""Eadb bugreportQ""E and archive the output as it could help diagnose the problem."
11024,android_market,"Sun, 05 Sep 2010 18:49:40 +0000",Footprint for HTC Wildfire not added to Android Market,"Device Model: HTC Wildfire A3333 Firmware version: 2.1-update1 Baseband version: 13.45.55.24H_3.35.15.19 Kernel version: 2.6.29-4266b2e1 Build number: 1.14.110.1 This Device Footprint needs to be processed in to Android Market to allow Q""ECopy ProtectedQ""E app to be viewed and downloaded from the Android Market. This oversight can only be caused by one or both of you and/or HTC. So I am reporting it to YOU and HTC. For you to point the finger at HTC, my mobile carrier, or the appQ'Es developer and tell me to contact them is irresponsible on your part as this issue is not a consumer issue, it is the responsibility of YOU and the Device Manufacturer to ensure the device is listed properly with the android market. It is not the responsibility of the appQ'Es developer to ensure the device is listed properly so they can distribute their wares to this device. If you choose to respond with finger pointing, although it is not my responsibility to facilitate the communication you should be having with that party yourself, please be advised that all communication will be forwarded to the party with which you place the blame of the oversight."
10523,message,"Tue, 17 Aug 2010 21:58:58 +0000",SMS Message Listing(History Exceeds Screen),Android 2.1-update 1(HTC) Defect SMS message listing no longer jumps to the latest received message when message history exceeds the screen size therefore user has to manually scroll to the latest message. Expected behaviour: Jump to latest SMS message when history exceeds a screen.
11834,wifi android_market,"Tue, 12 Oct 2010 13:09:59 +0000",app NEVER start downloading from Market if I use Wifi - also Gtalk never logs in on wifi,"HTC Desire A8181 Android 2.2 Kernel 2.6.32.15-gf9c0527 htc-kernel@and18-2 #1 Build number 2.09.405.8 CL2218634 release-keys Browser Webkit 3.1 Market: 1.82 If I enable WiFi on my device, a number of things happen together: I cannot log into Google Talk The Market will always say Q""EStarting DownloadQ""E and go no further Gmail will not be pushed to device, if I refresh it arrives If I am on mobile network, all of the above works fine, only with WiFi it doesnQ'Et. I have tried: factory reset, clearing all caches, making sure firewall allows all access on router, reboots, changing gmail password on PC, checking timezones are all GMT+2, changing language on PC etc Any ideas?"
9202,calendar synchronize,"Sat, 19 Jun 2010 17:37:05 +0000",Calendar events older than 30 days not synced from Google to Android,"I have a Sprint HTC EVO running Android 2.1 I have single entry events and recurring events on my Google Calendar dating back 8 years. Events older than 30 days are so are not syncing to my EVO calendar. Older recurring items appear in the EVO calendar, but not single item events."
9749,android_market,"Tue, 13 Jul 2010 13:55:45 +0000",Update Google app from Market,"I do own an HTC Magic, and IQ'Eve been from versions 1.5, 1.6, 2.1 and now 2.2. And the main reason that IQ'Eve exposed to such updates was Google app. What I would like to request to Google is to provide update to Google Calendar and all Google app from Market. Why should I wait for complete new Android version and *hope* for update to my device just to have better integration/interface/features with Google Services, IF Google Services are the main reason (at least for me and a lot of people) to have Android? The best Android experience is to have a rich, full featured Google Services experience and IQ'Em condemned to and old, outdated and not rich-featured as possible Google services experience if thereQ'Es no Android OS update for my device. So, please, I ask for frequent and supported Google app updates from market to fulfill my experience with Google, since that was the main reason for Android. The best example is Google Maps, that have received a lot of goodies and fixes from Market. DonQ'Et make me stuck at older versions just because my device canQ'Et support an newer version of Android OS and wait months and months for a simple enchantment or bug fix for such Applications."
11412,audio video,"Thu, 23 Sep 2010 00:47:00 +0000",Support DLNA in media player,It would be great if AndroidQ'Es built-in media player could send media to DLNA devices. I understand this is included in the latest version of HTC Sense: http://www.slashgear.com/htc-sense-evolves-dlna-remote-wipe-htcsense-com-15102322/ And there is a Free software DLNA media player here: http://sourceforge.net/projects/droiddlnaplayer/
7004,alarm,"Sat, 06 Mar 2010 04:09:01 +0000",Alarm Clock Fails,"I had the alarm set for 3.30 this morning, luckily IQ'Ed used another alarm clock as well so I was already awake, but come 3.30, nothing happened. The alarm was still saying it was set for 3.30 at 3.31, blocking the next alarm set for 3.45. This has happened before. Please describe the problem in detail. Be sure to include: - Steps to reproduce the problem. I donQ'Et know. I just stupidly relied on the alarm clock feature to sound an alarm. - What happened. Nothing - What you think the correct behavior should be. Should have sounded the alarm HTC Magic, firmware version 1.6, Vodafone"
7862,setting,"Tue, 20 Apr 2010 14:02:08 +0000",Force close settings application,"Hi ia have a force close in Q""Eprocesscom.android.settingsQ""E I have Htc desire and only when i install locale software i donQ'Et watch settings application becasu it force close, when i uninstalll it, thatQ'Es all right...."
11015,image,"Sun, 05 Sep 2010 17:24:03 +0000",Photos lose orientation,"HTC Desire Android 2.1 - update 1 If I rotate my photos so they are correctly aligned this works just fine, however there are occasions where this formatting is lost. I have not been able to confirm what does this, but the formatting definitely reverts back to the original in some scenarios. This is highly annoying as I had changed about 20 photos and all of these lost their formatting! Steps to reproduce: With your photo on screen press the Q'EmenuQ'E button. Select Q'ERotateQ'E and choose to rotate it left or right. The photo will now be changed accordingly. What should happen: Once a photo has been rotated it should stay this way until you decide to change it yourself."
7627,UI system,"Thu, 08 Apr 2010 18:33:02 +0000",Weird onclick behavior of components on home screen widget,"Please describe the problem in detail. Components on home screen widget will not react to click event the first time if the user has just clicked the background of the widget before clicking the component. Be sure to include: - Steps to reproduce the problem. 1. Change the code in http://android-developers.blogspot.com/2009/04/introducing-home-screen-widgets-and.html by replacing one statement line from updateViews.setOnClickPendingIntent(R.id.widget, pendingIntent); to updateViews.setOnClickPendingIntent(R.id.definition, pendingIntent); 2. Run the modified home screen widget 3. Click the background area of the widget 4. Click the word definition TextView on the widget. The browser will not be opened this time. 5. Click the word definition TextView on the widget again. The browser will be opened this time. - What you think the correct behavior should be. When the user clicks on the word definition TextView the first time, the browser should be opened. DonQ'Et forget to mention which device you have, and which version of Android is installed on it. (Find it under Home Q>E Menu Q>E Settings Q>E About phone.) Model number: HTC Hero, Firmware version: 1.5 Model number: Nexus One, Firmware version: 2.1-update1"
12428,UI,"Mon, 08 Nov 2010 13:21:17 +0000",News and Weather: moving the cursor in weather details doesnQ'Et update temp/rain probability,"HTC Desire, running Froyo 2.2: Software version: 2.10.405.2 Build 2.10.405.2 CL22661 release-keys To repro: 1) Start News and Weather app. 2) Press Q""E(i)Q""E icon to go to detailed weather graph 3) Swipe finger left or right across graph ACTUAL: white vertical line shows selected time on graph, but the Temp and Rain probability numbers above graph donQ'Et update EXPECT: Temperature and Rain probability numbers are read off the graph and the numbers update and the white line is moved to show the weather conditions at selected time. The is a regression from a previous version, which correctly did this. Austin"
11931,audio,"Mon, 18 Oct 2010 06:09:23 +0000",Request: mp3 folder play (like walkman),"Please add the ability to create a folder on the SD card, browse to it and play it in order of the filenames. This feature is supported by Sony walkman and Pioneer car stereos, and is by far the easiest way to manage music ... no messing around with playlists. This feature will make me switch to android for music, until then its hs 2 box solution for me (IQ'Ell be carrying round my sony nwz muaic player as well. Now m3u support has broken with the upgrade from 2.1 to 2.2 on my htc desire, there is no benefit for me any more in having an Htc over an apple (dont like how itunes doesnt read folderw or m3us). Please sort this out!"
10691,message,"Mon, 23 Aug 2010 08:37:44 +0000",sms thread sorting,"IQ'Eve recently updated my HTC Legend to version 2.1-update1. Before this update, the sms sorting of the thread used to show the most recent message when I click on the sms thread, but after the update, when I click on the conversation, it shows the thread starting from the first message, not the most recent one. for example, this is how it shows now: -- (page) me: hi (Q<E-- first sms i sent, thread starter) friend: hi me: you want to go out today? friend: okay me: where? friend: anywhereQ'Es fine. me: okay. meet what time? -- (page) friend: after work. 6pm? me: okay. at the mrt? friend: ok. (Q<E-- most recent sms) previously, it showed: me: hi (Q<E-- first sms i sent, thread starter) friend: hi me: you want to go out today? -- (page) friend: okay me: where? friend: anywhereQ'Es fine. me: okay. meet what time? friend: after work. 6pm? me: okay. at the mrt? friend: ok. (Q<E-- most recent sms) -- (page) ItQ'Es easier if the most recent sms is shown as it saves time from scrolling to the end of the thread, especially if the thread holds a lot of smses."
12155,bluetooth,"Tue, 26 Oct 2010 08:15:23 +0000",Bluetooth scan canQ'Et find device,HTC Desire android 2.2 Dont find devices that only supply com services (i.e. gs911) (all 0 in available services)
